X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2946,95793929,13372786416.0,140.0,141.5,136.5,141.5,34947,133.0,146.5,62.96296296,51.64154752,53.20571486,56.33404955
2947,54843050,7725785509.0,142.0,142.0,140.0,140.0,22299,133.0,144.0,63.63636364,55.63981956,54.01708309,50.77161017
2948,52368634,7341475051.0,141.5,142.0,139.0,139.0,20285,133.0,144.0,54.54545455,55.27503122,54.43639914,52.75913497
2949,54760175,7661774236.0,140.5,142.0,138.0,139.0,25468,133.0,144.0,54.54545455,55.031839,54.63487909,53.84095928
2950,36339981,5075848781.0,140.5,140.5,138.5,139.5,15318,133.5,144.0,57.14285714,55.73551171,55.00175663,53.53424647
2951,124546591,17888866699.0,141.0,145.0,140.5,143.5,57057,136.5,145.0,82.35294118,64.6079882,58.20383382,45.39552506
2952,79938007,11586891093.0,145.0,146.5,143.5,144.0,37090,136.5,146.5,75.0,68.07199213,61.49321992,48.33567551
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,137844207,12843404255.0,92.8,94.8,91.7,96.0,69135,85.5,106.5,29.52380952,22.82459616,17.36775858,6.454083412
2902,108035981,10044695762.0,92.8,94.5,91.3,94.84,50240,85.5,106.5,28.0952381,24.5814768,19.77233132,10.15404035
2903,90810440,8435939794.0,92.5,94.2,91.9,94.28,44679,85.5,104.0,36.21621622,28.45972327,22.66812864,11.08493936
2904,137313890,12421762864.0,92.9,93.3,89.0,92.95,68314,85.5,98.7,28.03030303,28.31658319,24.55094682,17.01967408
2905,209729215,19573289904.0,88.3,96.8,88.2,92.47999999999999,97443,85.5,98.5,75.38461538,44.00592726,31.0359403,5.095966387
2906,146894709,14025259399.0,96.1,97.2,93.7,92.94,66614,85.5,98.5,73.84615385,53.95266945,38.67485002,8.119211147
2907,107491348,10053291850.0,94.0,94.9,92.7,92.93,49133,85.5,97.2,62.39316239,56.7661671,44.70528905,20.58353294
2908,121806889,11518630827.0,93.1,96.5,93.1,92.72,56743,85.5,97.2,65.81196581,59.78143334,49.73067048,29.62914475
2909,226595728,22187775370.0,94.8,101.5,94.6,93.28,102435,88.2,101.5,84.96240602,68.1750909,55.87881062,31.28625006
2910,145532049,14828124338.0,102.0,104.0,100.0,94.09,59909,88.2,104.0,77.84810127,71.39942769,61.05234964,40.35819355
2911,182290309,19043186097.0,102.5,107.5,101.0,95.41999999999999,79244,88.2,107.5,87.04663212,76.6151625,66.23995393,45.48953678
2912,306737554,34032329257.0,106.5,114.5,106.5,97.47999999999999,126059,88.2,114.5,90.49429658,81.24154053,71.24048279,51.23836733
2913,246842780,28049819170.0,116.0,117.0,109.0,99.21,106775,88.2,117.0,73.95833333,78.81380479,73.76492346,63.66716079
2914,190946566,21249597026.0,110.0,114.0,108.0,101.69,73463,92.7,117.0,87.65432099,81.76064353,76.43016348,65.76920339
2915,353687168,42013271948.0,118.5,124.0,114.5,104.55999999999999,145829,92.7,124.0,100.0,87.84042902,80.23358533,65.01989795
2916,243325104,29869315303.0,122.0,126.5,120.0,107.25,113689,93.1,126.5,86.52694611,87.40260138,82.62325734,73.06456927
2917,181655102,22192225770.0,121.0,124.5,119.5,109.97,73111,94.6,126.5,79.62382445,84.80967574,83.35206348,80.43683895
2918,279511663,32464668962.0,120.5,122.5,108.0,111.6,120922,100.0,126.5,35.8490566,68.48946936,78.39786544,98.21465759
2919,163243075,18279357504.0,112.5,115.0,108.5,112.8,66833,101.0,126.5,41.17647059,59.38513644,72.0602891,97.41059444
2920,105036427,11881816446.0,114.5,115.5,110.5,113.95,41237,106.5,126.5,27.5,48.75675762,64.29244528,95.36382058
2921,164692522,19045808602.0,112.0,119.5,111.0,115.4,66616,108.0,126.5,62.16216216,53.2252258,60.60337212,75.35966475
2922,154076317,18158560932.0,120.0,120.5,116.0,115.9,63106,108.0,126.5,48.64864865,51.69970009,57.63548144,69.50704415
2923,124842281,14926194704.0,117.5,121.5,116.5,116.85,52418,108.0,126.5,59.45945946,54.28628654,56.51908314,60.98467634
2924,129973192,15443308845.0,120.0,122.0,116.0,117.15,51770,108.0,126.5,48.64864865,52.40707391,55.1484134,60.63109237
2925,126400259,15148078820.0,118.5,122.0,117.5,116.7,48405,108.0,124.5,69.6969697,58.17037251,56.1557331,52.12645429
2926,105362176,12705253629.0,120.0,122.0,119.0,116.45,40816,108.0,122.5,79.31034483,65.21702995,59.17616538,47.09443626
2927,69700559,8352858472.0,120.0,121.0,118.0,116.45,28299,108.5,122.0,85.18518519,71.87308169,63.40847082,46.47924907
2928,182303196,22612612769.0,121.0,126.0,120.5,117.95,77522,110.5,126.0,90.32258065,78.02291468,68.27995211,48.79402696
2929,208642123,25331575659.0,124.5,126.0,118.0,118.65,85034,111.0,126.0,50.0,68.68194312,68.41394911,67.87796109
2930,165189294,20032149978.0,120.0,123.0,119.0,119.45,64804,116.0,126.0,40.0,59.12129541,65.31639788,77.70660281
2931,121192911,15011172357.0,123.5,125.0,122.5,119.95,43864,116.0,126.0,85.0,67.74753027,66.12677534,62.88526548
2932,97598322,12161840577.0,125.0,126.0,123.0,120.7,39188,116.0,126.0,85.0,73.49835352,68.58396807,58.75519717
2933,335974903,43940289942.0,125.0,135.5,124.5,122.1,142787,117.5,135.5,86.11111111,77.70260605,71.62351406,59.46533009
2934,227218466,30620109709.0,135.5,137.0,132.0,123.75,96408,118.0,137.0,81.57894737,78.99471982,74.08058265,64.2523083
2935,242316052,33810215068.0,136.5,142.0,136.0,125.9,104315,118.0,142.0,95.83333333,84.60759099,77.58958543,63.5535743
2936,273364704,39206743315.0,142.0,146.5,140.0,128.35,115797,118.0,146.5,91.22807018,86.81441739,80.66452942,68.36475347
2937,236128166,34483394202.0,147.0,149.0,142.5,130.7,104073,118.0,149.0,82.25806452,85.2956331,82.20823064,76.03342573
2938,130527727,18843254052.0,145.5,146.5,142.0,132.85,55752,119.0,149.0,90.0,86.8637554,83.76007223,77.55270589
2939,197099810,27893914753.0,143.5,144.0,139.0,135.0,86627,122.5,149.0,66.03773585,79.92174888,82.48063111,87.59839557
2940,94332351,13344316999.0,141.5,143.0,140.0,137.0,35915,123.0,149.0,65.38461538,75.07603772,80.01243331,89.88522451
2941,195336492,26561744964.0,140.5,142.0,133.0,137.85,81854,124.5,149.0,34.69387755,61.61531766,73.88006143,98.40954897
2942,118946141,16180154627.0,134.0,138.5,133.5,139.2,46970,132.0,149.0,35.29411765,52.84158432,66.86723573,94.91853854
2943,114528089,16074336060.0,141.0,142.0,138.5,140.0,45745,133.0,149.0,50.0,51.89438955,61.876287,81.84008191
2944,109031293,15480523685.0,140.5,144.0,140.0,140.7,46224,133.0,149.0,46.875,50.2212597,57.9912779,73.5313143
2945,90051632,12553648892.0,141.0,142.5,136.5,140.5,36204,133.0,149.0,37.5,45.9808398,53.98779853,70.001716
2946,95793929,13372786416.0,140.0,141.5,136.5,140.25,34947,133.0,146.5,62.96296296,51.64154752,53.20571486,56.33404955
2947,54843050,7725785509.0,142.0,142.0,140.0,139.9,22299,133.0,144.0,63.63636364,55.63981956,54.01708309,50.77161017
2948,52368634,7341475051.0,141.5,142.0,139.0,139.2,20285,133.0,144.0,54.54545455,55.27503122,54.43639914,52.75913497
2949,54760175,7661774236.0,140.5,142.0,138.0,139.1,25468,133.0,144.0,54.54545455,55.031839,54.63487909,53.84095928
2950,36339981,5075848781.0,140.5,140.5,138.5,139.05,15318,133.5,144.0,57.14285714,55.73551171,55.00175663,53.53424647
2951,124546591,17888866699.0,141.0,145.0,140.5,140.1,57057,136.5,145.0,82.35294118,64.6079882,58.20383382,45.39552506
2952,79938007,11586891093.0,145.0,146.5,143.5,140.7,37090,136.5,146.5,75.0,68.07199213,61.49321992,48.33567551
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,137844207,12843404255.0,92.8,94.8,91.7,96.0,69135,85.5,106.5,29.52380952,22.82459616,17.36775858,6.454083412
2902,108035981,10044695762.0,92.8,94.5,91.3,94.84,50240,85.5,106.5,28.0952381,24.5814768,19.77233132,10.15404035
2903,90810440,8435939794.0,92.5,94.2,91.9,94.28,44679,85.5,104.0,36.21621622,28.45972327,22.66812864,11.08493936
2904,137313890,12421762864.0,92.9,93.3,89.0,92.95,68314,85.5,98.7,28.03030303,28.31658319,24.55094682,17.01967408
2905,209729215,19573289904.0,88.3,96.8,88.2,92.47999999999999,97443,85.5,98.5,75.38461538,44.00592726,31.0359403,5.095966387
2906,146894709,14025259399.0,96.1,97.2,93.7,92.94,66614,85.5,98.5,73.84615385,53.95266945,38.67485002,8.119211147
2907,107491348,10053291850.0,94.0,94.9,92.7,92.93,49133,85.5,97.2,62.39316239,56.7661671,44.70528905,20.58353294
2908,121806889,11518630827.0,93.1,96.5,93.1,92.72,56743,85.5,97.2,65.81196581,59.78143334,49.73067048,29.62914475
2909,226595728,22187775370.0,94.8,101.5,94.6,93.28,102435,88.2,101.5,84.96240602,68.1750909,55.87881062,31.28625006
2910,145532049,14828124338.0,102.0,104.0,100.0,94.09,59909,88.2,104.0,77.84810127,71.39942769,61.05234964,40.35819355
2911,182290309,19043186097.0,102.5,107.5,101.0,95.41999999999999,79244,88.2,107.5,87.04663212,76.6151625,66.23995393,45.48953678
2912,306737554,34032329257.0,106.5,114.5,106.5,97.47999999999999,126059,88.2,114.5,90.49429658,81.24154053,71.24048279,51.23836733
2913,246842780,28049819170.0,116.0,117.0,109.0,99.21,106775,88.2,117.0,73.95833333,78.81380479,73.76492346,63.66716079
2914,190946566,21249597026.0,110.0,114.0,108.0,101.69,73463,92.7,117.0,87.65432099,81.76064353,76.43016348,65.76920339
2915,353687168,42013271948.0,118.5,124.0,114.5,104.55999999999999,145829,92.7,124.0,100.0,87.84042902,80.23358533,65.01989795
2916,243325104,29869315303.0,122.0,126.5,120.0,107.25,113689,93.1,126.5,86.52694611,87.40260138,82.62325734,73.06456927
2917,181655102,22192225770.0,121.0,124.5,119.5,109.97,73111,94.6,126.5,79.62382445,84.80967574,83.35206348,80.43683895
2918,279511663,32464668962.0,120.5,122.5,108.0,111.6,120922,100.0,126.5,35.8490566,68.48946936,78.39786544,98.21465759
2919,163243075,18279357504.0,112.5,115.0,108.5,112.8,66833,101.0,126.5,41.17647059,59.38513644,72.0602891,97.41059444
2920,105036427,11881816446.0,114.5,115.5,110.5,113.95,41237,106.5,126.5,27.5,48.75675762,64.29244528,95.36382058
2921,164692522,19045808602.0,112.0,119.5,111.0,115.4,66616,108.0,126.5,62.16216216,53.2252258,60.60337212,75.35966475
2922,154076317,18158560932.0,120.0,120.5,116.0,115.9,63106,108.0,126.5,48.64864865,51.69970009,57.63548144,69.50704415
2923,124842281,14926194704.0,117.5,121.5,116.5,116.85,52418,108.0,126.5,59.45945946,54.28628654,56.51908314,60.98467634
2924,129973192,15443308845.0,120.0,122.0,116.0,117.15,51770,108.0,126.5,48.64864865,52.40707391,55.1484134,60.63109237
2925,126400259,15148078820.0,118.5,122.0,117.5,116.7,48405,108.0,124.5,69.6969697,58.17037251,56.1557331,52.12645429
2926,105362176,12705253629.0,120.0,122.0,119.0,116.45,40816,108.0,122.5,79.31034483,65.21702995,59.17616538,47.09443626
2927,69700559,8352858472.0,120.0,121.0,118.0,116.45,28299,108.5,122.0,85.18518519,71.87308169,63.40847082,46.47924907
2928,182303196,22612612769.0,121.0,126.0,120.5,117.95,77522,110.5,126.0,90.32258065,78.02291468,68.27995211,48.79402696
2929,208642123,25331575659.0,124.5,126.0,118.0,118.65,85034,111.0,126.0,50.0,68.68194312,68.41394911,67.87796109
2930,165189294,20032149978.0,120.0,123.0,119.0,119.45,64804,116.0,126.0,40.0,59.12129541,65.31639788,77.70660281
2931,121192911,15011172357.0,123.5,125.0,122.5,119.95,43864,116.0,126.0,85.0,67.74753027,66.12677534,62.88526548
2932,97598322,12161840577.0,125.0,126.0,123.0,120.7,39188,116.0,126.0,85.0,73.49835352,68.58396807,58.75519717
2933,335974903,43940289942.0,125.0,135.5,124.5,122.1,142787,117.5,135.5,86.11111111,77.70260605,71.62351406,59.46533009
2934,227218466,30620109709.0,135.5,137.0,132.0,123.75,96408,118.0,137.0,81.57894737,78.99471982,74.08058265,64.2523083
2935,242316052,33810215068.0,136.5,142.0,136.0,125.9,104315,118.0,142.0,95.83333333,84.60759099,77.58958543,63.5535743
2936,273364704,39206743315.0,142.0,146.5,140.0,128.35,115797,118.0,146.5,91.22807018,86.81441739,80.66452942,68.36475347
2937,236128166,34483394202.0,147.0,149.0,142.5,130.7,104073,118.0,149.0,82.25806452,85.2956331,82.20823064,76.03342573
2938,130527727,18843254052.0,145.5,146.5,142.0,132.85,55752,119.0,149.0,90.0,86.8637554,83.76007223,77.55270589
2939,197099810,27893914753.0,143.5,144.0,139.0,135.0,86627,122.5,149.0,66.03773585,79.92174888,82.48063111,87.59839557
2940,94332351,13344316999.0,141.5,143.0,140.0,137.0,35915,123.0,149.0,65.38461538,75.07603772,80.01243331,89.88522451
2941,195336492,26561744964.0,140.5,142.0,133.0,137.85,81854,124.5,149.0,34.69387755,61.61531766,73.88006143,98.40954897
2942,118946141,16180154627.0,134.0,138.5,133.5,139.2,46970,132.0,149.0,35.29411765,52.84158432,66.86723573,94.91853854
2943,114528089,16074336060.0,141.0,142.0,138.5,140.0,45745,133.0,149.0,50.0,51.89438955,61.876287,81.84008191
2944,109031293,15480523685.0,140.5,144.0,140.0,140.7,46224,133.0,149.0,46.875,50.2212597,57.9912779,73.5313143
2945,90051632,12553648892.0,141.0,142.5,136.5,140.5,36204,133.0,149.0,37.5,45.9808398,53.98779853,70.001716
2946,95793929,13372786416.0,140.0,141.5,136.5,140.25,34947,133.0,146.5,62.96296296,51.64154752,53.20571486,56.33404955
2947,54843050,7725785509.0,142.0,142.0,140.0,139.9,22299,133.0,144.0,63.63636364,55.63981956,54.01708309,50.77161017
2948,52368634,7341475051.0,141.5,142.0,139.0,139.2,20285,133.0,144.0,54.54545455,55.27503122,54.43639914,52.75913497
2949,54760175,7661774236.0,140.5,142.0,138.0,139.1,25468,133.0,144.0,54.54545455,55.031839,54.63487909,53.84095928
2950,36339981,5075848781.0,140.5,140.5,138.5,139.05,15318,133.5,144.0,57.14285714,55.73551171,55.00175663,53.53424647
2951,124546591,17888866699.0,141.0,145.0,140.5,140.1,57057,136.5,145.0,82.35294118,64.6079882,58.20383382,45.39552506
2952,79938007,11586891093.0,145.0,146.5,143.5,140.7,37090,136.5,146.5,75.0,68.07199213,61.49321992,48.33567551
