X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2943,1061404,583301509,545.0,555.0,541.0,553.0,1136,541.0,581.0,30.0,34.1406082,48.37293719,76.83759516
2944,1890380,1070300939,558.0,573.0,553.0,569.0,2037,541.0,581.0,70.0,46.0937388,47.61320439,50.65213557
2945,2036207,1154446786,568.0,575.0,562.0,567.0,1579,541.0,581.0,65.0,52.39582587,49.20741155,42.83058292
2946,1587713,886139424,568.0,571.0,552.0,553.0,2126,541.0,579.0,31.57894737,45.45686637,47.95722982,52.95795673
2947,1261964,715305772,558.0,574.0,556.0,569.0,1309,541.0,575.0,82.35294118,57.75555797,51.22333921,38.15890167
2948,891580,511046288,573.0,576.0,566.0,573.0,1065,541.0,576.0,91.42857143,68.97989579,57.1421914,33.46678262
2949,1474972,844948393,579.0,584.0,567.0,572.0,1867,541.0,584.0,72.09302326,70.01760495,61.43399592,44.26677786
2950,932808,529041284,575.0,578.0,563.0,564.0,1156,541.0,584.0,53.48837209,64.50786066,62.4586175,58.36013117
2951,985453,567409227,569.0,579.0,567.0,576.0,1301,541.0,584.0,81.39534884,70.13702339,65.01808613,54.78021161
2952,916325,533674320,578.0,585.0,577.0,583.0,1284,552.0,585.0,93.93939394,78.0711469,69.36910639,51.96502535
2953,630837,365063657,582.0,584.0,576.0,578.0,927,552.0,585.0,78.78787879,78.31005753,72.34942343,60.42815524
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2902,2629946,1255241414,468.5,481.5,465.0,469.9,2249,447.5,497.5,61.0,43.26937755,37.09758228,24.75399175
2903,2120385,1017952943,480.0,486.0,474.5,470.5,2020,447.5,497.5,55.0,47.17958503,40.45824986,27.01557953
2904,1917768,917130387,473.0,485.0,473.0,470.45,1758,447.5,497.5,53.0,49.11972335,43.34540769,31.79677637
2905,1332722,632585443,475.0,478.0,469.0,468.75,1231,447.5,486.0,71.42857143,56.55600605,47.74894048,30.13480934
2906,3334422,1619337058,481.0,495.0,478.0,469.3,2953,447.5,495.0,81.05263158,64.72154789,53.40647628,30.77633306
2907,3131851,1526907168,486.0,492.5,483.5,471.6,2108,453.0,495.0,80.95238095,70.13182558,58.98159271,36.68112699
2908,2170934,1075151919,490.0,502.0,486.5,476.75,2095,460.0,502.0,95.23809524,78.50058213,65.48792252,39.4626033
2909,1965071,981014354,495.5,504.0,494.0,480.6,1843,460.0,504.0,90.90909091,82.63675172,71.20419892,48.33909331
2910,2457121,1228504693,502.0,504.0,494.0,483.6,2104,465.0,504.0,87.17948718,84.15099688,75.51979824,58.25740097
2911,2999833,1502223651,503.0,509.0,492.0,487.4,2569,469.0,509.0,77.5,81.93399792,77.6578648,69.10559856
2912,2250705,1118927630,503.0,505.0,491.0,488.75,2132,469.0,509.0,56.25,73.37266528,76.22946496,81.94306432
2913,1511907,738214885,498.0,498.0,484.5,490.2,1637,469.0,509.0,51.25,65.99844352,72.81912448,86.4604864
2914,1555033,757885321,496.5,496.5,481.5,491.35,1469,478.0,509.0,24.19354839,52.06347847,65.90057581,93.57477048
2915,2757889,1370783312,488.0,504.0,488.0,493.8,2186,481.5,509.0,65.45454545,56.52716747,62.77610636,75.27398415
2916,1034362,519761535,502.0,505.0,497.5,495.7,1247,481.5,509.0,85.45454545,66.1696268,63.90727984,59.38258593
2917,2315809,1191154477,508.0,521.0,506.0,498.1,2457,481.5,521.0,74.6835443,69.0075993,65.60738633,58.80696038
2918,2280196,1180983730,515.0,525.0,511.0,500.0,2104,481.5,525.0,86.20689655,74.74069838,68.65182368,56.47407427
2919,1389516,722417218,516.0,523.0,511.0,502.2,1361,481.5,525.0,93.10344828,80.86161501,72.72175412,56.44203234
2920,1588836,832398705,526.0,530.0,518.0,504.6,1597,481.5,530.0,85.56701031,82.43008011,75.95786279,63.01342814
2921,2478562,1333977752,528.0,545.0,527.0,508.8,2749,481.5,545.0,95.27559055,86.71191693,79.5425475,65.20380865
2922,1666750,909699682,545.0,550.0,536.0,514.55,2055,481.5,550.0,98.54014599,90.65465995,83.24658498,68.43043505
2923,2222949,1225961845,550.0,560.0,545.0,520.6,2484,488.0,560.0,86.11111111,89.14014367,85.21110454,77.3530263
2924,1130400,621250643,552.0,553.0,546.0,526.95,1294,497.5,560.0,82.4,86.89342911,85.7718794,83.52877998
2925,1180608,647317686,550.0,556.0,545.0,531.7,1452,506.0,560.0,75.92592593,83.23759472,84.92711784,88.30616408
2926,733655,403265810,550.0,553.0,548.0,536.0,854,511.0,560.0,75.51020408,80.66179784,83.50534451,89.19243784
2927,1870463,1015165367,543.0,547.0,535.0,539.3,1933,511.0,560.0,67.34693878,76.22351148,81.07806683,90.78717753
2928,814559,442787697,544.0,547.0,538.0,541.6,999,518.0,560.0,57.14285714,69.86329337,77.33980901,92.29284029
2929,978715,534273711,544.0,553.0,540.0,543.8,1186,527.0,560.0,51.51515152,63.74724609,72.8089547,90.93237194
2930,1719001,923832860,541.0,549.0,533.0,544.9,1965,533.0,560.0,3.703703704,43.73273196,63.11688045,101.8851774
2931,2135467,1135779051,528.0,540.0,521.0,544.3,2242,521.0,560.0,38.46153846,41.97566746,56.06980946,84.25809345
2932,3557094,1949460207,545.0,555.0,537.0,544.9,2208,521.0,556.0,97.14285714,60.36473069,57.50144987,51.77488822
2933,1447440,793464667,546.0,551.0,542.0,544.8,1584,521.0,556.0,80.0,66.90982046,60.6375734,48.09307927
2934,1386008,766488932,549.0,558.0,549.0,545.3,1459,521.0,558.0,89.18918919,74.3362767,65.20380783,46.93887009
2935,1266934,703562893,554.0,558.0,550.0,546.1,1340,521.0,558.0,91.89189189,80.18814843,70.19858803,50.21946723
2936,2992658,1713308076,560.0,580.0,558.0,549.0,4190,521.0,580.0,94.91525424,85.0971837,75.16478659,55.29999236
2937,3232341,1846518060,577.0,581.0,559.0,551.1,4916,521.0,581.0,73.33333333,81.17590024,77.16849114,69.15367293
2938,2115250,1206190986,576.0,579.0,565.0,553.4,2071,521.0,581.0,73.33333333,78.56171127,77.63289785,75.77527101
2939,933952,525018940,565.0,570.0,558.0,554.8,1156,521.0,581.0,61.66666667,72.93002974,76.06527515,82.33576596
2940,960689,531457677,555.0,557.0,548.0,556.8,1142,537.0,581.0,38.63636364,61.4988077,71.209786,90.63174259
2941,558094,310774485,558.0,561.0,552.0,558.8,659,542.0,581.0,35.8974359,52.9650171,65.12819637,89.4545549
2942,1200525,658403594,553.0,555.0,544.0,557.8,1449,544.0,581.0,2.702702703,36.2109123,55.48910168,94.04548043
2943,1061404,583301509,545.0,555.0,541.0,558.2,1136,541.0,581.0,30.0,34.1406082,48.37293719,76.83759516
2944,1890380,1070300939,558.0,573.0,553.0,559.7,2037,541.0,581.0,70.0,46.0937388,47.61320439,50.65213557
2945,2036207,1154446786,568.0,575.0,562.0,560.9,1579,541.0,581.0,65.0,52.39582587,49.20741155,42.83058292
2946,1587713,886139424,568.0,571.0,552.0,558.5,2126,541.0,579.0,31.57894737,45.45686637,47.95722982,52.95795673
2947,1261964,715305772,558.0,574.0,556.0,558.9,1309,541.0,575.0,82.35294118,57.75555797,51.22333921,38.15890167
2948,891580,511046288,573.0,576.0,566.0,559.7,1065,541.0,576.0,91.42857143,68.97989579,57.1421914,33.46678262
2949,1474972,844948393,579.0,584.0,567.0,561.1,1867,541.0,584.0,72.09302326,70.01760495,61.43399592,44.26677786
2950,932808,529041284,575.0,578.0,563.0,562.1,1156,541.0,584.0,53.48837209,64.50786066,62.4586175,58.36013117
2951,985453,567409227,569.0,579.0,567.0,564.1,1301,541.0,584.0,81.39534884,70.13702339,65.01808613,54.78021161
2952,916325,533674320,578.0,585.0,577.0,567.9,1284,552.0,585.0,93.93939394,78.0711469,69.36910639,51.96502535
2953,630837,365063657,582.0,584.0,576.0,570.4,927,552.0,585.0,78.78787879,78.31005753,72.34942343,60.42815524
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2902,2629946,1255241414,468.5,481.5,465.0,469.9,2249,447.5,497.5,61.0,43.26937755,37.09758228,24.75399175
2903,2120385,1017952943,480.0,486.0,474.5,470.5,2020,447.5,497.5,55.0,47.17958503,40.45824986,27.01557953
2904,1917768,917130387,473.0,485.0,473.0,470.45,1758,447.5,497.5,53.0,49.11972335,43.34540769,31.79677637
2905,1332722,632585443,475.0,478.0,469.0,468.75,1231,447.5,486.0,71.42857143,56.55600605,47.74894048,30.13480934
2906,3334422,1619337058,481.0,495.0,478.0,469.3,2953,447.5,495.0,81.05263158,64.72154789,53.40647628,30.77633306
2907,3131851,1526907168,486.0,492.5,483.5,471.6,2108,453.0,495.0,80.95238095,70.13182558,58.98159271,36.68112699
2908,2170934,1075151919,490.0,502.0,486.5,476.75,2095,460.0,502.0,95.23809524,78.50058213,65.48792252,39.4626033
2909,1965071,981014354,495.5,504.0,494.0,480.6,1843,460.0,504.0,90.90909091,82.63675172,71.20419892,48.33909331
2910,2457121,1228504693,502.0,504.0,494.0,483.6,2104,465.0,504.0,87.17948718,84.15099688,75.51979824,58.25740097
2911,2999833,1502223651,503.0,509.0,492.0,487.4,2569,469.0,509.0,77.5,81.93399792,77.6578648,69.10559856
2912,2250705,1118927630,503.0,505.0,491.0,488.75,2132,469.0,509.0,56.25,73.37266528,76.22946496,81.94306432
2913,1511907,738214885,498.0,498.0,484.5,490.2,1637,469.0,509.0,51.25,65.99844352,72.81912448,86.4604864
2914,1555033,757885321,496.5,496.5,481.5,491.35,1469,478.0,509.0,24.19354839,52.06347847,65.90057581,93.57477048
2915,2757889,1370783312,488.0,504.0,488.0,493.8,2186,481.5,509.0,65.45454545,56.52716747,62.77610636,75.27398415
2916,1034362,519761535,502.0,505.0,497.5,495.7,1247,481.5,509.0,85.45454545,66.1696268,63.90727984,59.38258593
2917,2315809,1191154477,508.0,521.0,506.0,498.1,2457,481.5,521.0,74.6835443,69.0075993,65.60738633,58.80696038
2918,2280196,1180983730,515.0,525.0,511.0,500.0,2104,481.5,525.0,86.20689655,74.74069838,68.65182368,56.47407427
2919,1389516,722417218,516.0,523.0,511.0,502.2,1361,481.5,525.0,93.10344828,80.86161501,72.72175412,56.44203234
2920,1588836,832398705,526.0,530.0,518.0,504.6,1597,481.5,530.0,85.56701031,82.43008011,75.95786279,63.01342814
2921,2478562,1333977752,528.0,545.0,527.0,508.8,2749,481.5,545.0,95.27559055,86.71191693,79.5425475,65.20380865
2922,1666750,909699682,545.0,550.0,536.0,514.55,2055,481.5,550.0,98.54014599,90.65465995,83.24658498,68.43043505
2923,2222949,1225961845,550.0,560.0,545.0,520.6,2484,488.0,560.0,86.11111111,89.14014367,85.21110454,77.3530263
2924,1130400,621250643,552.0,553.0,546.0,526.95,1294,497.5,560.0,82.4,86.89342911,85.7718794,83.52877998
2925,1180608,647317686,550.0,556.0,545.0,531.7,1452,506.0,560.0,75.92592593,83.23759472,84.92711784,88.30616408
2926,733655,403265810,550.0,553.0,548.0,536.0,854,511.0,560.0,75.51020408,80.66179784,83.50534451,89.19243784
2927,1870463,1015165367,543.0,547.0,535.0,539.3,1933,511.0,560.0,67.34693878,76.22351148,81.07806683,90.78717753
2928,814559,442787697,544.0,547.0,538.0,541.6,999,518.0,560.0,57.14285714,69.86329337,77.33980901,92.29284029
2929,978715,534273711,544.0,553.0,540.0,543.8,1186,527.0,560.0,51.51515152,63.74724609,72.8089547,90.93237194
2930,1719001,923832860,541.0,549.0,533.0,544.9,1965,533.0,560.0,3.703703704,43.73273196,63.11688045,101.8851774
2931,2135467,1135779051,528.0,540.0,521.0,544.3,2242,521.0,560.0,38.46153846,41.97566746,56.06980946,84.25809345
2932,3557094,1949460207,545.0,555.0,537.0,544.9,2208,521.0,556.0,97.14285714,60.36473069,57.50144987,51.77488822
2933,1447440,793464667,546.0,551.0,542.0,544.8,1584,521.0,556.0,80.0,66.90982046,60.6375734,48.09307927
2934,1386008,766488932,549.0,558.0,549.0,545.3,1459,521.0,558.0,89.18918919,74.3362767,65.20380783,46.93887009
2935,1266934,703562893,554.0,558.0,550.0,546.1,1340,521.0,558.0,91.89189189,80.18814843,70.19858803,50.21946723
2936,2992658,1713308076,560.0,580.0,558.0,549.0,4190,521.0,580.0,94.91525424,85.0971837,75.16478659,55.29999236
2937,3232341,1846518060,577.0,581.0,559.0,551.1,4916,521.0,581.0,73.33333333,81.17590024,77.16849114,69.15367293
2938,2115250,1206190986,576.0,579.0,565.0,553.4,2071,521.0,581.0,73.33333333,78.56171127,77.63289785,75.77527101
2939,933952,525018940,565.0,570.0,558.0,554.8,1156,521.0,581.0,61.66666667,72.93002974,76.06527515,82.33576596
2940,960689,531457677,555.0,557.0,548.0,556.8,1142,537.0,581.0,38.63636364,61.4988077,71.209786,90.63174259
2941,558094,310774485,558.0,561.0,552.0,558.8,659,542.0,581.0,35.8974359,52.9650171,65.12819637,89.4545549
2942,1200525,658403594,553.0,555.0,544.0,557.8,1449,544.0,581.0,2.702702703,36.2109123,55.48910168,94.04548043
2943,1061404,583301509,545.0,555.0,541.0,558.2,1136,541.0,581.0,30.0,34.1406082,48.37293719,76.83759516
2944,1890380,1070300939,558.0,573.0,553.0,559.7,2037,541.0,581.0,70.0,46.0937388,47.61320439,50.65213557
2945,2036207,1154446786,568.0,575.0,562.0,560.9,1579,541.0,581.0,65.0,52.39582587,49.20741155,42.83058292
2946,1587713,886139424,568.0,571.0,552.0,558.5,2126,541.0,579.0,31.57894737,45.45686637,47.95722982,52.95795673
2947,1261964,715305772,558.0,574.0,556.0,558.9,1309,541.0,575.0,82.35294118,57.75555797,51.22333921,38.15890167
2948,891580,511046288,573.0,576.0,566.0,559.7,1065,541.0,576.0,91.42857143,68.97989579,57.1421914,33.46678262
2949,1474972,844948393,579.0,584.0,567.0,561.1,1867,541.0,584.0,72.09302326,70.01760495,61.43399592,44.26677786
2950,932808,529041284,575.0,578.0,563.0,562.1,1156,541.0,584.0,53.48837209,64.50786066,62.4586175,58.36013117
2951,985453,567409227,569.0,579.0,567.0,564.1,1301,541.0,584.0,81.39534884,70.13702339,65.01808613,54.78021161
2952,916325,533674320,578.0,585.0,577.0,567.9,1284,552.0,585.0,93.93939394,78.0711469,69.36910639,51.96502535
2953,630837,365063657,582.0,584.0,576.0,570.4,927,552.0,585.0,78.78787879,78.31005753,72.34942343,60.42815524
