X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,80244654,1962314377,24.9,24.95,24.0,24.7,27249,23.75,26.35,36.53846154,47.49528975,41.5488892,29.65608811
2902,36102598,897195699,24.6,25.15,24.45,24.9,13127,23.75,26.35,44.23076923,46.40711624,43.16829821,36.69066216
2903,28152845,708434706,24.7,25.45,24.6,25.0,9193,23.75,26.35,48.07692308,46.96371852,44.43343832,39.37287791
2904,29535076,742852404,25.0,25.4,24.8,25.1,9868,23.75,26.0,60.0,51.30914568,46.72534077,37.55773095
2905,19086735,484243460,25.05,25.7,24.9,25.7,7109,23.75,26.0,86.66666667,63.09498601,52.18188918,30.35569553
2906,40007272,1043231624,25.95,26.3,25.85,26.1,11996,24.0,26.3,91.30434783,72.49810661,58.95396166,31.86567175
2907,30468130,786573942,25.9,26.15,25.5,26.15,10846,24.0,26.3,93.47826087,79.49149137,65.7998049,38.41643195
2908,33877538,891588599,26.05,26.65,25.9,26.15,11808,24.0,26.65,81.13207547,80.03835273,70.54598751,51.56125706
2909,29092919,768585631,26.35,26.7,26.1,26.3,10347,24.0,26.7,85.18518519,81.75396355,74.28197952,59.33801147
2910,20546856,542336399,26.6,26.7,26.2,26.35,7658,24.45,26.7,84.44444444,82.65079052,77.07158319,65.91316853
2911,44676492,1193122112,26.55,27.25,26.2,26.2,15058,24.6,27.25,60.37735849,75.22631317,76.45649318,78.9168532
2912,46965385,1266914716,26.35,27.25,26.35,27.25,17337,24.8,27.25,100.0,83.48420878,78.79906505,69.42877758
2913,38989578,1042492856,27.35,27.4,26.55,26.55,15693,24.9,27.4,66.0,77.65613919,78.41808976,79.94199091
2914,27812944,748630222,27.1,27.15,26.7,26.85,9541,25.5,27.4,71.05263158,75.45496999,77.43038317,81.38120954
2915,31518047,863123196,27.05,27.6,26.95,27.35,10583,25.5,27.6,88.0952381,79.66839269,78.17638634,75.19237365
2916,37073628,1039817995,27.8,28.2,27.75,28.15,14910,25.9,28.2,97.82608696,85.72095744,80.69124338,70.63181524
2917,39369225,1107778332,28.2,28.4,27.65,28.35,15213,26.1,28.4,97.82608696,89.75600062,83.71282912,71.62648614
2918,44659188,1259323657,27.9,28.6,27.75,28.35,15431,26.2,28.6,89.58333333,89.69844485,85.70803437,77.72721339
2919,90195384,2649684283,28.8,29.95,28.75,29.35,32242,26.2,29.95,84.0,87.79896324,86.40501066,83.6171055
2920,70739448,2136078135,30.2,30.5,29.9,30.15,29979,26.35,30.5,91.56626506,89.05473051,87.28825061,83.7552908
2921,60523004,1847195279,30.15,30.75,30.05,30.6,22655,26.55,30.75,96.42857143,91.51267748,88.6963929,83.06382373
2922,67016125,2060275898,31.0,31.45,30.05,30.3,29267,26.7,31.45,75.78947368,86.27160955,87.88813178,91.12117625
2923,41329790,1263790221,30.45,30.9,30.2,30.55,16370,26.95,31.45,80.0,84.18107303,86.65244553,91.59519053
2924,47564956,1426342300,30.9,30.95,29.5,29.7,20819,27.65,31.45,53.94736842,74.1031715,82.46935419,99.20171957
2925,144488815,4535920170,30.65,31.8,30.55,31.75,52605,27.65,31.8,98.79518072,82.33384124,82.4241832,82.60486714
2926,90836071,2860792642,31.65,32.2,31.0,31.3,36431,27.75,32.2,79.7752809,81.48098779,82.10978473,83.36737862
2927,43936316,1365912920,31.4,31.55,30.5,31.25,19978,28.75,32.2,72.46376812,78.4752479,80.89827246,85.74432157
2928,35464737,1109039356,31.65,31.7,31.0,31.15,11363,29.5,32.2,61.11111111,72.6872023,78.16124907,89.10934261
2929,58768236,1790171798,31.15,31.15,30.05,30.15,21961,29.5,32.2,24.07407407,56.48282623,70.93510812,99.83967192
2930,50285705,1525318613,29.45,31.1,29.35,30.9,20379,29.35,32.2,54.38596491,55.78387246,65.88469623,86.08634379
2931,133516987,4306322443,31.55,32.85,31.45,32.05,53174,29.35,32.85,77.14285714,62.90353402,64.8909755,68.86585845
2932,74075518,2392146118,31.85,32.65,31.5,32.4,32385,29.35,32.85,87.14285714,70.98330839,66.92175313,58.7986426
2933,96462306,3131504474,32.5,33.15,31.6,31.75,39823,29.35,33.15,63.15789474,68.37483717,67.40611448,65.46866908
2934,48890267,1586737921,32.1,32.75,32.05,32.6,19211,29.35,33.15,85.52631579,74.09199671,69.63474189,60.72023224
2935,49151117,1564132246,32.3,32.3,31.5,31.9,22709,29.35,33.15,67.10526316,71.76308553,70.34418977,67.50639825
2936,45625441,1438102657,32.0,32.1,31.2,31.5,18704,29.35,33.15,56.57894737,66.70170614,69.13002856,73.9866734
2937,33064828,1050984750,32.0,32.15,31.4,31.45,12596,29.35,33.15,55.26315789,62.88885673,67.04963795,75.37120039
2938,21100144,665416010,31.7,31.9,31.2,31.4,9853,29.35,33.15,53.94736842,59.90836062,64.66921217,74.19091527
2939,26232889,812573615,31.35,31.4,30.8,30.9,11667,30.8,33.15,4.255319149,41.3573468,56.89859038,87.98107755
2940,17263377,534503110,30.85,31.3,30.65,30.7,7313,30.65,33.15,2.0,28.2382312,47.34513732,85.55894956
2941,27590734,830915252,30.35,30.6,29.85,29.9,12314,29.85,33.15,1.515151515,19.33053797,38.00693754,75.35973667
2942,19124525,584664609,30.0,30.95,30.0,30.75,8209,29.85,32.75,31.03448276,23.2318529,33.08190933,52.78202218
2943,23963693,741712266,31.15,31.35,30.7,30.8,10617,29.85,32.3,38.7755102,28.413072,31.52563022,37.75074665
2944,15124691,463507321,30.75,30.95,30.4,30.55,6302,29.85,32.15,30.43478261,29.08697554,30.71274532,33.9642849
2945,14066166,432384056,30.35,31.1,30.25,30.55,5836,29.85,32.15,30.43478261,29.53624456,30.3205784,31.88924609
2946,45122979,1408415714,31.15,31.6,30.85,30.95,18016,29.85,31.9,53.65853659,37.57700857,32.73938846,23.06414824
2947,56408014,1791741989,31.8,32.3,31.25,31.25,22354,29.85,32.3,57.14285714,44.09895809,36.52591167,21.37981882
2948,20717881,653625174,31.8,31.85,31.3,31.45,8290,29.85,32.3,65.30612245,51.16801288,41.40661207,21.88381046
2949,47164577,1504320693,31.85,32.15,31.6,31.65,15246,29.85,32.3,73.46938776,58.6018045,47.13834288,24.21141964
2950,23948434,755365516,31.95,31.95,31.4,31.4,11490,30.0,32.3,60.86956522,59.35772474,51.21147017,34.91896102
2951,19152019,606561125,31.6,31.9,31.45,31.6,7417,30.25,32.3,65.85365854,61.52303601,54.64865878,40.89990433
2952,12514196,396704577,31.75,31.85,31.6,31.65,5463,30.25,32.3,68.29268293,63.77958498,57.69230085,45.51773258
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,80244654,1962314377,24.9,24.95,24.0,25.169999999999998,27249,23.75,26.35,36.53846154,47.49528975,41.5488892,29.65608811
2902,36102598,897195699,24.6,25.15,24.45,25.09,13127,23.75,26.35,44.23076923,46.40711624,43.16829821,36.69066216
2903,28152845,708434706,24.7,25.45,24.6,25.115000000000002,9193,23.75,26.35,48.07692308,46.96371852,44.43343832,39.37287791
2904,29535076,742852404,25.0,25.4,24.8,25.075,9868,23.75,26.0,60.0,51.30914568,46.72534077,37.55773095
2905,19086735,484243460,25.05,25.7,24.9,25.09,7109,23.75,26.0,86.66666667,63.09498601,52.18188918,30.35569553
2906,40007272,1043231624,25.95,26.3,25.85,25.195,11996,24.0,26.3,91.30434783,72.49810661,58.95396166,31.86567175
2907,30468130,786573942,25.9,26.15,25.5,25.41,10846,24.0,26.3,93.47826087,79.49149137,65.7998049,38.41643195
2908,33877538,891588599,26.05,26.65,25.9,25.505000000000003,11808,24.0,26.65,81.13207547,80.03835273,70.54598751,51.56125706
2909,29092919,768585631,26.35,26.7,26.1,25.56,10347,24.0,26.7,85.18518519,81.75396355,74.28197952,59.33801147
2910,20546856,542336399,26.6,26.7,26.2,25.645,7658,24.45,26.7,84.44444444,82.65079052,77.07158319,65.91316853
2911,44676492,1193122112,26.55,27.25,26.2,25.794999999999998,15058,24.6,27.25,60.37735849,75.22631317,76.45649318,78.9168532
2912,46965385,1266914716,26.35,27.25,26.35,26.03,17337,24.8,27.25,100.0,83.48420878,78.79906505,69.42877758
2913,38989578,1042492856,27.35,27.4,26.55,26.185000000000002,15693,24.9,27.4,66.0,77.65613919,78.41808976,79.94199091
2914,27812944,748630222,27.1,27.15,26.7,26.360000000000003,9541,25.5,27.4,71.05263158,75.45496999,77.43038317,81.38120954
2915,31518047,863123196,27.05,27.6,26.95,26.525,10583,25.5,27.6,88.0952381,79.66839269,78.17638634,75.19237365
2916,37073628,1039817995,27.8,28.2,27.75,26.73,14910,25.9,28.2,97.82608696,85.72095744,80.69124338,70.63181524
2917,39369225,1107778332,28.2,28.4,27.65,26.95,15213,26.1,28.4,97.82608696,89.75600062,83.71282912,71.62648614
2918,44659188,1259323657,27.9,28.6,27.75,27.170000000000005,15431,26.2,28.6,89.58333333,89.69844485,85.70803437,77.72721339
2919,90195384,2649684283,28.8,29.95,28.75,27.475,32242,26.2,29.95,84.0,87.79896324,86.40501066,83.6171055
2920,70739448,2136078135,30.2,30.5,29.9,27.855,29979,26.35,30.5,91.56626506,89.05473051,87.28825061,83.7552908
2921,60523004,1847195279,30.15,30.75,30.05,28.294999999999998,22655,26.55,30.75,96.42857143,91.51267748,88.6963929,83.06382373
2922,67016125,2060275898,31.0,31.45,30.05,28.6,29267,26.7,31.45,75.78947368,86.27160955,87.88813178,91.12117625
2923,41329790,1263790221,30.45,30.9,30.2,29.0,16370,26.95,31.45,80.0,84.18107303,86.65244553,91.59519053
2924,47564956,1426342300,30.9,30.95,29.5,29.285000000000004,20819,27.65,31.45,53.94736842,74.1031715,82.46935419,99.20171957
2925,144488815,4535920170,30.65,31.8,30.55,29.725,52605,27.65,31.8,98.79518072,82.33384124,82.4241832,82.60486714
2926,90836071,2860792642,31.65,32.2,31.0,30.040000000000003,36431,27.75,32.2,79.7752809,81.48098779,82.10978473,83.36737862
2927,43936316,1365912920,31.4,31.55,30.5,30.330000000000002,19978,28.75,32.2,72.46376812,78.4752479,80.89827246,85.74432157
2928,35464737,1109039356,31.65,31.7,31.0,30.609999999999996,11363,29.5,32.2,61.11111111,72.6872023,78.16124907,89.10934261
2929,58768236,1790171798,31.15,31.15,30.05,30.690000000000005,21961,29.5,32.2,24.07407407,56.48282623,70.93510812,99.83967192
2930,50285705,1525318613,29.45,31.1,29.35,30.764999999999997,20379,29.35,32.2,54.38596491,55.78387246,65.88469623,86.08634379
2931,133516987,4306322443,31.55,32.85,31.45,30.910000000000004,53174,29.35,32.85,77.14285714,62.90353402,64.8909755,68.86585845
2932,74075518,2392146118,31.85,32.65,31.5,31.119999999999997,32385,29.35,32.85,87.14285714,70.98330839,66.92175313,58.7986426
2933,96462306,3131504474,32.5,33.15,31.6,31.24,39823,29.35,33.15,63.15789474,68.37483717,67.40611448,65.46866908
2934,48890267,1586737921,32.1,32.75,32.05,31.53,19211,29.35,33.15,85.52631579,74.09199671,69.63474189,60.72023224
2935,49151117,1564132246,32.3,32.3,31.5,31.544999999999998,22709,29.35,33.15,67.10526316,71.76308553,70.34418977,67.50639825
2936,45625441,1438102657,32.0,32.1,31.2,31.564999999999998,18704,29.35,33.15,56.57894737,66.70170614,69.13002856,73.9866734
2937,33064828,1050984750,32.0,32.15,31.4,31.584999999999997,12596,29.35,33.15,55.26315789,62.88885673,67.04963795,75.37120039
2938,21100144,665416010,31.7,31.9,31.2,31.610000000000003,9853,29.35,33.15,53.94736842,59.90836062,64.66921217,74.19091527
2939,26232889,812573615,31.35,31.4,30.8,31.684999999999995,11667,30.8,33.15,4.255319149,41.3573468,56.89859038,87.98107755
2940,17263377,534503110,30.85,31.3,30.65,31.665,7313,30.65,33.15,2.0,28.2382312,47.34513732,85.55894956
2941,27590734,830915252,30.35,30.6,29.85,31.45,12314,29.85,33.15,1.515151515,19.33053797,38.00693754,75.35973667
2942,19124525,584664609,30.0,30.95,30.0,31.285000000000004,8209,29.85,32.75,31.03448276,23.2318529,33.08190933,52.78202218
2943,23963693,741712266,31.15,31.35,30.7,31.189999999999998,10617,29.85,32.3,38.7755102,28.413072,31.52563022,37.75074665
2944,15124691,463507321,30.75,30.95,30.4,30.984999999999996,6302,29.85,32.15,30.43478261,29.08697554,30.71274532,33.9642849
2945,14066166,432384056,30.35,31.1,30.25,30.85,5836,29.85,32.15,30.43478261,29.53624456,30.3205784,31.88924609
