X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2942,2737152,191240505,68.5,70.6,68.4,69.2,2181,65.0,70.6,75.0,78.17216415,75.17241122,69.17290536
2943,1365363,94230964,69.8,70.0,68.7,68.8,994,65.0,70.6,67.85714286,74.73382372,75.02621538,75.61099872
2944,2515574,171149481,68.5,69.0,67.5,68.0,735,67.3,70.6,21.21212121,56.89325622,68.98189566,93.15917455
2945,1219414,82787473,68.0,68.7,67.3,67.4,599,67.3,70.6,3.03030303,38.93893849,58.9675766,99.02485284
2946,495118,33574794,68.0,68.1,67.2,68.0,390,67.2,70.6,23.52941176,33.80242958,50.57919426,84.13272363
2947,428478,29023673,68.4,68.4,67.4,67.4,362,67.2,70.6,5.882352941,24.49573737,41.88470863,76.66265116
2948,2844257,198311756,67.6,70.4,67.6,69.7,1823,67.2,70.6,73.52941176,40.8402955,41.53657092,42.92912176
2949,1779448,122932213,70.0,70.5,68.3,68.4,1927,67.2,70.6,35.29411765,38.99156955,40.68823713,44.08157229
2950,668035,46177031,69.4,69.5,68.6,69.4,472,67.2,70.6,64.70588235,47.56300715,42.97982714,33.81346711
2951,1154919,80442534,69.8,70.1,68.9,70.0,841,67.2,70.5,84.84848485,59.99149972,48.65038466,25.96815456
2952,1857688,130468475,70.0,70.5,69.8,70.3,1358,67.2,70.5,93.93939394,71.30746446,56.20274459,25.99330487
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,370261,22942812,62.6,62.6,61.6,61.4,331,60.1,62.6,72.0,65.37073085,54.06840031,31.46373923
2902,402387,24992201,62.5,62.5,61.8,61.529999999999994,309,60.4,62.6,72.72727273,67.82291148,58.65323737,40.31388914
2903,771324,47473666,62.1,62.5,61.0,61.61999999999999,398,60.4,62.6,27.27272727,54.30618341,57.20421938,63.00029132
2904,855706,53790680,62.5,63.2,62.2,61.69,592,60.4,63.2,85.71428571,64.77555084,59.72799653,49.63288792
2905,371250,23455469,62.8,63.5,62.6,61.81,273,60.4,63.5,100.0,76.5170339,65.32434232,42.93895917
2906,485735,30909309,63.5,63.8,63.1,62.04,365,60.9,63.8,93.10344828,82.04583869,70.89817444,48.60284595
2907,851512,54737863,63.6,64.9,63.3,62.42999999999999,688,61.0,64.9,94.87179487,86.32115742,76.03916877,55.47519147
2908,475966,30705760,64.7,65.0,64.1,62.75,434,61.0,65.0,82.5,85.04743828,79.04192527,67.03089926
2909,427736,27369457,64.4,65.0,63.7,62.96,337,61.0,65.0,67.5,79.19829219,79.09404758,78.88555836
2910,830099,53781224,63.8,65.5,63.8,63.27,517,61.0,65.5,93.33333333,83.90997257,80.69935591,74.27812258
2911,351661,22674624,65.4,65.5,64.0,63.489999999999995,309,61.0,65.5,68.88888889,78.90294467,80.10055216,82.49576714
2912,440564,28553342,64.4,65.2,64.1,63.739999999999995,292,62.2,65.5,69.6969697,75.83428635,78.67846356,84.36681798
2913,1941154,128556551,64.8,66.8,64.8,64.31,2211,62.6,66.8,97.61904762,83.09587344,80.15093352,74.26105368
2914,2355582,158530146,68.0,68.4,66.3,64.72999999999999,1849,63.1,68.4,73.58490566,79.92555085,80.07580596,80.37631619
2915,1775540,120539584,67.7,68.5,67.1,65.13,1122,63.3,68.5,80.76923077,80.20677749,80.11946314,79.94483443
2916,757155,50663073,67.4,67.5,66.4,65.43,644,63.7,68.5,60.41666667,73.61007388,77.94966672,86.62885239
2917,491893,32706141,66.5,66.9,66.2,65.61,368,63.7,68.5,58.33333333,68.51782703,74.80572016,87.3815064
2918,619576,40739963,65.8,66.2,65.3,65.73,444,63.8,68.5,36.17021277,57.73528894,69.11557642,91.87615137
2919,549911,35906084,65.5,66.0,64.8,65.87,406,64.0,68.5,24.44444444,46.63834078,61.62316454,91.59281206
2920,873556,58243087,66.7,68.2,65.9,65.95,736,64.1,68.5,43.18181818,45.48616658,56.24416522,77.7601625
2921,3730460,256558663,67.5,69.4,67.5,66.46000000000001,2631,64.8,69.4,95.65217391,62.20816902,58.23216649,50.28016141
2922,1733009,119602164,70.0,70.0,68.2,66.91,1771,64.8,70.0,80.76923077,68.39518961,61.61984086,48.06914337
2923,863114,59355340,69.0,69.5,68.3,67.1,689,64.8,70.0,73.07692308,69.95576743,64.39848305,53.28391429
2924,1059899,72035086,69.2,69.2,67.4,67.2,692,64.8,70.0,61.53846154,67.1499988,65.31565497,61.6469673
2925,2499312,174408055,69.0,70.2,68.7,67.47,1827,64.8,70.2,100.0,78.0999992,69.57710304,52.53131073
2926,2116693,144635312,70.3,70.3,67.0,67.53,1646,64.8,70.3,43.63636364,66.61212068,68.58877559,72.54208541
2927,937391,62756336,67.2,67.6,66.6,67.6,628,64.8,70.3,43.63636364,58.953535,65.37702872,78.22401618
2928,362137,24370365,67.2,67.8,66.8,67.77,321,65.9,70.3,29.54545455,49.15084151,59.96829965,81.60321594
2929,845175,55651378,67.2,67.2,65.3,67.80999999999999,654,65.3,70.3,4.0,34.10056101,51.34572011,85.8360383
2930,663233,43039105,64.2,65.7,63.6,67.75,447,63.6,70.3,26.86567164,31.68893122,44.79345714,71.00250899
2931,783670,51984788,65.4,67.0,65.4,67.4,525,63.6,70.3,31.34328358,31.57371534,40.38687654,58.01319895
2932,309379,20427945,65.1,66.6,65.0,67.15,253,63.6,70.3,43.28358209,35.47700426,38.75025245,45.29674883
2933,448212,29793305,66.4,66.8,66.2,66.92999999999999,391,63.6,70.3,41.79104478,37.58168443,38.36072978,39.91882047
2934,567192,37492638,66.1,66.9,65.5,66.72999999999999,410,63.6,70.3,35.82089552,36.99475479,37.90540478,39.72670476
2935,599759,39122712,66.0,66.0,65.0,66.24,478,63.6,67.8,40.47619048,38.15523335,37.98868097,37.65557621
2936,1955640,133456110,68.5,69.1,67.3,66.35,1369,63.6,69.1,85.45454545,53.92167072,43.29967756,22.05569122
2937,1156474,79457954,69.0,69.2,68.1,66.5,848,63.6,69.2,91.07142857,66.30492334,50.96809282,20.29443177
2938,1035908,71698960,69.4,69.8,68.7,66.66,696,63.6,69.8,83.87096774,72.16027147,58.03215237,29.77591416
2939,544863,37594216,68.8,69.3,68.4,67.01,526,65.0,69.8,83.33333333,75.88462543,63.98297672,40.17967931
2940,1194040,83032689,69.0,69.9,68.8,67.46,821,65.0,69.9,100.0,83.92308362,70.62967902,44.04286982
2941,800615,55166801,69.9,69.9,68.3,67.74000000000001,807,65.0,69.9,71.42857143,79.75824622,73.67253475,61.50111182
2942,2737152,191240505,68.5,70.6,68.4,68.01,2181,65.0,70.6,75.0,78.17216415,75.17241122,69.17290536
2943,1365363,94230964,69.8,70.0,68.7,68.25,994,65.0,70.6,67.85714286,74.73382372,75.02621538,75.61099872
2944,2515574,171149481,68.5,69.0,67.5,68.45,735,67.3,70.6,21.21212121,56.89325622,68.98189566,93.15917455
2945,1219414,82787473,68.0,68.7,67.3,68.66,599,67.3,70.6,3.03030303,38.93893849,58.9675766,99.02485284
2946,495118,33574794,68.0,68.1,67.2,68.63000000000001,390,67.2,70.6,23.52941176,33.80242958,50.57919426,84.13272363
2947,428478,29023673,68.4,68.4,67.4,68.5,362,67.2,70.6,5.882352941,24.49573737,41.88470863,76.66265116
2948,2844257,198311756,67.6,70.4,67.6,68.59,1823,67.2,70.6,73.52941176,40.8402955,41.53657092,42.92912176
2949,1779448,122932213,70.0,70.5,68.3,68.53,1927,67.2,70.6,35.29411765,38.99156955,40.68823713,44.08157229
2950,668035,46177031,69.4,69.5,68.6,68.48,472,67.2,70.6,64.70588235,47.56300715,42.97982714,33.81346711
2951,1154919,80442534,69.8,70.1,68.9,68.63,841,67.2,70.5,84.84848485,59.99149972,48.65038466,25.96815456
2952,1857688,130468475,70.0,70.5,69.8,68.74000000000001,1358,67.2,70.5,93.93939394,71.30746446,56.20274459,25.99330487
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,370261,22942812,62.6,62.6,61.6,61.4,331,60.1,62.6,72.0,65.37073085,54.06840031,31.46373923
2902,402387,24992201,62.5,62.5,61.8,61.529999999999994,309,60.4,62.6,72.72727273,67.82291148,58.65323737,40.31388914
2903,771324,47473666,62.1,62.5,61.0,61.61999999999999,398,60.4,62.6,27.27272727,54.30618341,57.20421938,63.00029132
2904,855706,53790680,62.5,63.2,62.2,61.69,592,60.4,63.2,85.71428571,64.77555084,59.72799653,49.63288792
2905,371250,23455469,62.8,63.5,62.6,61.81,273,60.4,63.5,100.0,76.5170339,65.32434232,42.93895917
2906,485735,30909309,63.5,63.8,63.1,62.04,365,60.9,63.8,93.10344828,82.04583869,70.89817444,48.60284595
2907,851512,54737863,63.6,64.9,63.3,62.42999999999999,688,61.0,64.9,94.87179487,86.32115742,76.03916877,55.47519147
2908,475966,30705760,64.7,65.0,64.1,62.75,434,61.0,65.0,82.5,85.04743828,79.04192527,67.03089926
2909,427736,27369457,64.4,65.0,63.7,62.96,337,61.0,65.0,67.5,79.19829219,79.09404758,78.88555836
2910,830099,53781224,63.8,65.5,63.8,63.27,517,61.0,65.5,93.33333333,83.90997257,80.69935591,74.27812258
2911,351661,22674624,65.4,65.5,64.0,63.489999999999995,309,61.0,65.5,68.88888889,78.90294467,80.10055216,82.49576714
2912,440564,28553342,64.4,65.2,64.1,63.739999999999995,292,62.2,65.5,69.6969697,75.83428635,78.67846356,84.36681798
2913,1941154,128556551,64.8,66.8,64.8,64.31,2211,62.6,66.8,97.61904762,83.09587344,80.15093352,74.26105368
2914,2355582,158530146,68.0,68.4,66.3,64.72999999999999,1849,63.1,68.4,73.58490566,79.92555085,80.07580596,80.37631619
2915,1775540,120539584,67.7,68.5,67.1,65.13,1122,63.3,68.5,80.76923077,80.20677749,80.11946314,79.94483443
2916,757155,50663073,67.4,67.5,66.4,65.43,644,63.7,68.5,60.41666667,73.61007388,77.94966672,86.62885239
2917,491893,32706141,66.5,66.9,66.2,65.61,368,63.7,68.5,58.33333333,68.51782703,74.80572016,87.3815064
2918,619576,40739963,65.8,66.2,65.3,65.73,444,63.8,68.5,36.17021277,57.73528894,69.11557642,91.87615137
2919,549911,35906084,65.5,66.0,64.8,65.87,406,64.0,68.5,24.44444444,46.63834078,61.62316454,91.59281206
2920,873556,58243087,66.7,68.2,65.9,65.95,736,64.1,68.5,43.18181818,45.48616658,56.24416522,77.7601625
2921,3730460,256558663,67.5,69.4,67.5,66.46000000000001,2631,64.8,69.4,95.65217391,62.20816902,58.23216649,50.28016141
2922,1733009,119602164,70.0,70.0,68.2,66.91,1771,64.8,70.0,80.76923077,68.39518961,61.61984086,48.06914337
2923,863114,59355340,69.0,69.5,68.3,67.1,689,64.8,70.0,73.07692308,69.95576743,64.39848305,53.28391429
2924,1059899,72035086,69.2,69.2,67.4,67.2,692,64.8,70.0,61.53846154,67.1499988,65.31565497,61.6469673
2925,2499312,174408055,69.0,70.2,68.7,67.47,1827,64.8,70.2,100.0,78.0999992,69.57710304,52.53131073
2926,2116693,144635312,70.3,70.3,67.0,67.53,1646,64.8,70.3,43.63636364,66.61212068,68.58877559,72.54208541
2927,937391,62756336,67.2,67.6,66.6,67.6,628,64.8,70.3,43.63636364,58.953535,65.37702872,78.22401618
2928,362137,24370365,67.2,67.8,66.8,67.77,321,65.9,70.3,29.54545455,49.15084151,59.96829965,81.60321594
2929,845175,55651378,67.2,67.2,65.3,67.80999999999999,654,65.3,70.3,4.0,34.10056101,51.34572011,85.8360383
2930,663233,43039105,64.2,65.7,63.6,67.75,447,63.6,70.3,26.86567164,31.68893122,44.79345714,71.00250899
2931,783670,51984788,65.4,67.0,65.4,67.4,525,63.6,70.3,31.34328358,31.57371534,40.38687654,58.01319895
2932,309379,20427945,65.1,66.6,65.0,67.15,253,63.6,70.3,43.28358209,35.47700426,38.75025245,45.29674883
2933,448212,29793305,66.4,66.8,66.2,66.92999999999999,391,63.6,70.3,41.79104478,37.58168443,38.36072978,39.91882047
2934,567192,37492638,66.1,66.9,65.5,66.72999999999999,410,63.6,70.3,35.82089552,36.99475479,37.90540478,39.72670476
2935,599759,39122712,66.0,66.0,65.0,66.24,478,63.6,67.8,40.47619048,38.15523335,37.98868097,37.65557621
2936,1955640,133456110,68.5,69.1,67.3,66.35,1369,63.6,69.1,85.45454545,53.92167072,43.29967756,22.05569122
2937,1156474,79457954,69.0,69.2,68.1,66.5,848,63.6,69.2,91.07142857,66.30492334,50.96809282,20.29443177
2938,1035908,71698960,69.4,69.8,68.7,66.66,696,63.6,69.8,83.87096774,72.16027147,58.03215237,29.77591416
2939,544863,37594216,68.8,69.3,68.4,67.01,526,65.0,69.8,83.33333333,75.88462543,63.98297672,40.17967931
2940,1194040,83032689,69.0,69.9,68.8,67.46,821,65.0,69.9,100.0,83.92308362,70.62967902,44.04286982
2941,800615,55166801,69.9,69.9,68.3,67.74000000000001,807,65.0,69.9,71.42857143,79.75824622,73.67253475,61.50111182
2942,2737152,191240505,68.5,70.6,68.4,68.01,2181,65.0,70.6,75.0,78.17216415,75.17241122,69.17290536
2943,1365363,94230964,69.8,70.0,68.7,68.25,994,65.0,70.6,67.85714286,74.73382372,75.02621538,75.61099872
2944,2515574,171149481,68.5,69.0,67.5,68.45,735,67.3,70.6,21.21212121,56.89325622,68.98189566,93.15917455
2945,1219414,82787473,68.0,68.7,67.3,68.66,599,67.3,70.6,3.03030303,38.93893849,58.9675766,99.02485284
2946,495118,33574794,68.0,68.1,67.2,68.63000000000001,390,67.2,70.6,23.52941176,33.80242958,50.57919426,84.13272363
2947,428478,29023673,68.4,68.4,67.4,68.5,362,67.2,70.6,5.882352941,24.49573737,41.88470863,76.66265116
2948,2844257,198311756,67.6,70.4,67.6,68.59,1823,67.2,70.6,73.52941176,40.8402955,41.53657092,42.92912176
2949,1779448,122932213,70.0,70.5,68.3,68.53,1927,67.2,70.6,35.29411765,38.99156955,40.68823713,44.08157229
2950,668035,46177031,69.4,69.5,68.6,68.48,472,67.2,70.6,64.70588235,47.56300715,42.97982714,33.81346711
2951,1154919,80442534,69.8,70.1,68.9,68.63,841,67.2,70.5,84.84848485,59.99149972,48.65038466,25.96815456
2952,1857688,130468475,70.0,70.5,69.8,68.74000000000001,1358,67.2,70.5,93.93939394,71.30746446,56.20274459,25.99330487
